label,window_start,window_end,ad_p50_ms,ad_p95_ms,ad_p99_ms,ad_error_rate,ad_throughput_rps,ad_cpu_avg,ad_cpu_max,ad_mem_avg_mb,ad_mem_max_mb,cart_p50_ms,cart_p95_ms,cart_p99_ms,cart_error_rate,cart_throughput_rps,cart_cpu_avg,cart_cpu_max,cart_mem_avg_mb,cart_mem_max_mb,checkout_p50_ms,checkout_p95_ms,checkout_p99_ms,checkout_error_rate,checkout_throughput_rps,checkout_cpu_avg,checkout_cpu_max,checkout_mem_avg_mb,checkout_mem_max_mb,currency_p50_ms,currency_p95_ms,currency_p99_ms,currency_error_rate,currency_throughput_rps,currency_cpu_avg,currency_cpu_max,currency_mem_avg_mb,currency_mem_max_mb,email_p50_ms,email_p95_ms,email_p99_ms,email_error_rate,email_throughput_rps,email_cpu_avg,email_cpu_max,email_mem_avg_mb,email_mem_max_mb,frontend_p50_ms,frontend_p95_ms,frontend_p99_ms,frontend_error_rate,frontend_throughput_rps,frontend_cpu_avg,frontend_cpu_max,frontend_mem_avg_mb,frontend_mem_max_mb,frontend_proxy_p50_ms,frontend_proxy_p95_ms,frontend_proxy_p99_ms,frontend_proxy_error_rate,frontend_proxy_throughput_rps,frontend_proxy_cpu_avg,frontend_proxy_cpu_max,frontend_proxy_mem_avg_mb,frontend_proxy_mem_max_mb,image_provider_p50_ms,image_provider_p95_ms,image_provider_p99_ms,image_provider_error_rate,image_provider_throughput_rps,image_provider_cpu_avg,image_provider_cpu_max,image_provider_mem_avg_mb,image_provider_mem_max_mb,payment_p50_ms,payment_p95_ms,payment_p99_ms,payment_error_rate,payment_throughput_rps,payment_cpu_avg,payment_cpu_max,payment_mem_avg_mb,payment_mem_max_mb,product_catalog_p50_ms,product_catalog_p95_ms,product_catalog_p99_ms,product_catalog_error_rate,product_catalog_throughput_rps,product_catalog_cpu_avg,product_catalog_cpu_max,product_catalog_mem_avg_mb,product_catalog_mem_max_mb,quote_p50_ms,quote_p95_ms,quote_p99_ms,quote_error_rate,quote_throughput_rps,quote_cpu_avg,quote_cpu_max,quote_mem_avg_mb,quote_mem_max_mb,recommendation_p50_ms,recommendation_p95_ms,recommendation_p99_ms,recommendation_error_rate,recommendation_throughput_rps,recommendation_cpu_avg,recommendation_cpu_max,recommendation_mem_avg_mb,recommendation_mem_max_mb,shipping_p50_ms,shipping_p95_ms,shipping_p99_ms,shipping_error_rate,shipping_throughput_rps,shipping_cpu_avg,shipping_cpu_max,shipping_mem_avg_mb,shipping_mem_max_mb,flagd_p50_ms,flagd_p95_ms,flagd_p99_ms,flagd_error_rate,flagd_throughput_rps,flagd_cpu_avg,flagd_cpu_max,flagd_mem_avg_mb,flagd_mem_max_mb,flagd_ui_p50_ms,flagd_ui_p95_ms,flagd_ui_p99_ms,flagd_ui_error_rate,flagd_ui_throughput_rps,flagd_ui_cpu_avg,flagd_ui_cpu_max,flagd_ui_mem_avg_mb,flagd_ui_mem_max_mb,kafka_p50_ms,kafka_p95_ms,kafka_p99_ms,kafka_error_rate,kafka_throughput_rps,kafka_cpu_avg,kafka_cpu_max,kafka_mem_avg_mb,kafka_mem_max_mb,accounting_p50_ms,accounting_p95_ms,accounting_p99_ms,accounting_error_rate,accounting_throughput_rps,accounting_cpu_avg,accounting_cpu_max,accounting_mem_avg_mb,accounting_mem_max_mb,fraud_detection_p50_ms,fraud_detection_p95_ms,fraud_detection_p99_ms,fraud_detection_error_rate,fraud_detection_throughput_rps,fraud_detection_cpu_avg,fraud_detection_cpu_max,fraud_detection_mem_avg_mb,fraud_detection_mem_max_mb
adFailure,2026-09-15T05:56:06.916351+00:00,2026-09-15T05:56:46.916809+00:00,38.818905,41.3624508,41.58854376,0.0,0.07499914125983258,0.0,0.0,0.0,0.0,12.9827,55.4421399999999,74.598466,0.0,0.7499914125983257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8211025,13.075141649999985,21.952976330000013,0.0,0.2999965650393303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.645984,143.06326274999995,14996.39429891,0.0,4.999942750655505,0.0,0.0,3.680537297175481,32.595672607421875,20.274,236.49099999999854,11255.78076000008,0.012875536480686695,5.824933304513663,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999986,0.0,0.7749911263516033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.739088,116.12287384999996,165.88358881999994,0.0,2.3499730928080873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.553796,82.81826419999994,112.06513443999997,0.0,0.37499570629916285,0.001875,0.001875,51.2265625,51.2265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261254,27.16504289999996,218.43582175999987,0.0,1.1749865464040437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adFailure,2026-09-15T05:57:14.164190+00:00,2026-09-15T05:57:54.164680+00:00,45.130482,200.60508339999987,245.6261030799999,0.0,0.17499785627626063,0.0,0.0,0.0,0.0,1.86765,89.90483499999993,5606.880002999994,0.0,0.5499932625825333,51.3994545,0.0,73.44140625,73.44140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.857781,3.8898793999999994,4.19497828,0.0,0.12499846876875759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2979765,88.6766147499999,2303.6638152300006,0.011494252873563218,4.349946713152764,0.0,0.0,3.6933540931114783,32.43309783935547,19.275,132.961,2685.713600000002,0.013574660633484163,5.524932319579086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1249862189188182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.113208,46.15952199999999,87.97721623999988,0.0,1.4249825439638364,0.0,0.0,7.432743072509766,13.427986145019531,0.734193,0.734193,0.734193,0.0,0.024999693753751516,0.0,0.0,0.0,0.0,7.715052,10.3594294,10.53670588,0.0,0.17499785627626063,0.0,0.0,0.0,0.0,21.77393,21.77393,21.77393,0.0,0.024999693753751516,0.0,0.0,0.0,0.0,0.2465515,8.128179,23.287567299999942,0.0,1.1499859126725698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005425117619251289,0.005425117619251289,39.05090522766113,209.81018829345703,0.0,0.0,0.0,0.0,0.0,57.832495,0.0,108.265625,108.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adFailure,2026-09-15T05:58:22.783872+00:00,2026-09-15T05:59:02.784138+00:00,42.484244,1197.6383619999997,1403.2179308,0.0,0.12499916875552776,0.014685962786055464,0.014685962786055464,17.944377899169922,61.60779571533203,1.6866,30.974419999999956,43.402663999999994,0.0,0.8749941812886943,52.914803,0.0,73.375,73.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.932023,11.9041892,12.10090344,0.0,0.12499916875552776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.012956,178.9960429,4180.022236330109,0.022222222222222223,4.499970075198999,0.0,0.0,3.800030048076923,33.87498474121094,17.667,188.12274999999977,6107.997730000037,0.02608695652173913,5.749961762754277,0.0,0.0,0.0,0.0,0.0,0.0,1.980000000000004,0.0,1.2999913550574889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.26171875,75.26171875,6.145816,49.907520999999974,76.02945431999986,0.0,2.3249845388528163,0.0,0.0,7.549930572509766,13.662361145019531,21.153791,21.153791,21.153791,0.0,0.024999833751105552,0.0,0.0,0.0,0.0,7.047283,41.559761599999995,50.41448591999999,0.0,0.34999767251547775,0.022875,0.022875,51.296875,51.296875,46.967078,46.967078,46.967078,0.0,0.024999833751105552,0.0,0.0,0.0,0.0,0.208137,0.5434249499999999,0.9683131500000007,0.0,1.1999920200530665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01762307020099039,0.01762307020099039,39.803391456604004,209.81018829345703,0.0,0.0,0.0,0.0,0.0,58.365982,0.0,107.83203125,107.83203125,0.0,0.0,0.0,0.0,0.0,0.020493176921235336,0.020493176921235336,18.411104202270508,70.02210235595703
adHighCpu,2026-09-15T05:59:30.634022+00:00,2026-09-15T06:00:10.634419+00:00,114.658449,128.9536836,130.22437112,0.0,0.07499925563238785,0.08324003198903233,0.08324003198903233,18.4074125289917,61.639495849609375,4.99055,31.36645,38.61841,0.0,0.3999960300394019,54.534565,0.0,73.54296875,73.54296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.829874,7.009906999999997,8.351866999999997,0.0,0.17499826314223832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.573779,276.1205835499999,15001.55734032,0.0,3.2999672478250655,0.0,0.0,3.7961320143479567,33.32188415527344,26.918,332.46275,14997.5103,0.019230769230769232,3.8999612928841683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649993548814028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008580357142857143,0.009517857142857142,74.01171875,74.01171875,9.436312,148.3187196999999,290.95591467999856,0.0,2.074979405829397,0.0,0.0,7.538211822509766,13.670173645019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.863621,139.88644754999999,184.1403887099999,0.0,0.34999652628447664,0.002875,0.002875,51.94921875,51.94921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21446,2.276862399999983,65.91563971999956,0.0,1.2249878419956681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009256786826880286,0.009256786826880286,40.679490089416504,209.81018829345703,0.0,0.0,0.0,0.0,0.0,58.7842955,0.0,107.63671875,107.63671875,0.0,0.0,0.0,0.0,0.0,0.006184726218255137,0.006184726218255137,18.28993320465088,70.028564453125
adHighCpu,2026-09-15T06:00:43.190255+00:00,2026-09-15T06:01:23.190760+00:00,33.443013,110.642105,115.52950980000001,0.0,0.1499981062739083,0.1474949991952728,0.1474949991952728,18.746764183044434,61.64878845214844,3.1517,7.930799999999997,9.402186000000002,0.0,0.5749927407166485,55.1785285,0.0,73.29296875,73.29296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235251,5.7414646,5.96754972,0.0,0.22499715941086246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.586957,148.10377820000005,201.07157867999987,0.024539877300613498,4.074948553774509,0.0,0.0,0.0,0.0,19.526,189.86954999999983,2703.694329999998,0.02,4.999936875796943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749876907804039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035875000000000004,0.03975,74.13671875,74.13671875,8.4573835,79.02189094999997,114.30975689999968,0.0,2.3499703316245633,0.0,0.0,7.358524322509766,13.217048645019531,2.854892,2.854892,2.854892,0.0,0.024999684378984716,0.0,0.0,0.0,0.0,11.771889,63.131682599999955,84.97786611999997,0.0,0.37499526568477076,0.0017499999999999998,0.0017499999999999998,52.015625,52.015625,16.295451,16.295451,16.295451,0.0,0.024999684378984716,0.0,0.0,0.0,0.0,0.291532,4.38662105,30.42325582999999,0.0,1.4499816939811137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018542506236806755,0.018542506236806755,39.4686393737793,209.6965560913086,0.0,0.0,0.0,0.0,0.0,59.091702999999995,0.0,107.63671875,107.63671875,0.0,0.0,0.0,0.0,0.0,0.01257656566597573,0.01257656566597573,19.171299934387207,70.03091430664062
adHighCpu,2026-09-15T06:01:51.093863+00:00,2026-09-15T06:02:31.093961+00:00,229.410199,622.0238554999997,719.9675806999998,0.0,0.17499957125105042,0.3164417878961016,0.3164417878961016,19.01911449432373,61.6561279296875,9.1066,97.81040499999992,109.392645,0.0,0.5999985300036015,55.9023485,0.0,73.31640625,73.31640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1760795,32.72222344999999,37.00636708999999,0.0,0.09999975500060025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.939292,203.98165220000013,645.1232803199975,0.05228758169934641,3.8249906287729596,0.0,0.0,0.0,0.0,24.7105,254.5782999999997,6103.561200000039,0.04326923076923077,5.199987260031213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4749963862588535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.38671875,73.38671875,3.66624,52.184654199999976,107.56320083999977,0.0,1.4249965087585534,0.0,0.0,0.0,0.0,0.4127135,0.51526805,0.52438401,0.0,0.049999877500300126,0.0,0.0,0.0,0.0,12.281478,28.46215789999999,30.827805979999997,0.0,0.17499957125105042,0.002,0.002,51.953125,51.953125,32.7678325,54.57766885,56.516320969999995,0.0,0.049999877500300126,0.0,0.0,0.0,0.0,0.24121,7.504429300000002,46.46429271999984,0.0,0.9749976112558524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009494292511513194,0.009494292511513194,19.6739444732666,70.03510284423828
adHighCpu,2026-09-15T06:03:22.868788+00:00,2026-09-15T06:04:02.869061+00:00,34.424887,219.07171725,229.06361945,0.0,0.14999897625698705,0.2874540843099528,0.2874540843099528,17.394654273986816,61.683441162109375,1.5435,10.334679999999985,45.915167999999944,0.0,0.7249950519087707,56.298371,0.0,73.32421875,73.32421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155066,8.353555399999998,9.290703879999999,0.0,0.12499914688082255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79908,120.41026839999961,274.67179528000077,0.04519774011299435,4.424969799581118,0.0,0.0,4.093267000638521,37.304901123046875,10.409,207.48099999999988,5047.721859999996,0.03643724696356275,6.174957855912633,0.0,0.0,0.0,0.0,0.0,0.0,3.4500000000000313,0.0,1.7999877150838446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033812499999999995,0.037375,71.6328125,71.6328125,4.3467085,55.02949449999994,159.22779127000007,0.0,2.0999856675978186,0.0,0.0,7.202274322509766,12.967048645019531,0.4445865,0.55337085,0.5630405700000001,0.0,0.049999658752329014,0.0,0.0,0.0,0.0,8.718637,59.6436795,82.39292230000001,0.0,0.2749981231378096,0.002375,0.002375,51.95703125,51.95703125,6.7443305,8.06740565,8.18501233,0.0,0.049999658752329014,0.0,0.0,0.0,0.0,0.1950645,0.81942125,1.8630547499999954,0.0,1.1499921513035674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031032171581769435,0.031032171581769435,42.64199733734131,222.7005157470703,0.0,0.0,0.0,0.0,0.0,60.1520285,0.0,107.63671875,107.63671875,0.0,0.0,0.0,0.0,0.0,0.008954833649258122,0.008954833649258122,19.738656997680664,70.08123016357422
adHighCpu,2026-09-15T06:04:30.435132+00:00,2026-09-15T06:05:10.435225+00:00,27.208578,59.91845959999999,66.96017832,0.0,0.22499947687621627,0.29766683122625515,0.29766683122625515,17.78766632080078,61.70082092285156,1.1352,5.255959999999999,9.29351599999999,0.0,0.6249985468783785,56.6050075,0.0,73.90234375,73.90234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15767,15.855942399999996,18.97698528,0.0,0.22499947687621627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1581475,78.49754645,14994.849391790001,0.05319148936170213,4.6999890725254065,0.0,0.0,3.9971841665414662,36.129432678222656,12.0985,91.34075,10291.568550000164,0.04887218045112782,6.649984538785947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9749954081356762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6328125,70.6328125,6.8894585,29.098533449999998,67.32584908999998,0.0,1.9999953500108112,0.0,0.0,7.467899322509766,13.529548645019531,0.6325595,0.64642625,0.64765885,0.0,0.04999988375027028,0.0,0.0,0.0,0.0,9.713811,38.104592149999974,55.19058723000002,0.0,0.2999993025016217,0.002125,0.002125,51.96875,51.96875,20.07931,32.7938215,33.924000299999996,0.0,0.04999988375027028,0.0,0.0,0.0,0.0,0.2266335,11.58290925,52.94561024999981,0.0,1.1499973262562164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004196165350433604,0.004196165350433604,39.91678810119629,211.5845489501953,0.0,0.0,0.0,0.0,0.0,60.502079499999994,0.0,107.63671875,107.63671875,0.0,0.0,0.0,0.0,0.0,0.005772160590519923,0.005772160590519923,20.368560791015625,70.0857925415039
adManualGc,2026-09-15T06:05:38.386220+00:00,2026-09-15T06:06:18.386482+00:00,18631.204304,45689.6525432,51083.93763424,0.0,0.12499918125536277,0.13542826884802892,0.13542826884802892,16.070730209350586,61.50067138671875,1.9181,11.83709999999999,41.497171999999956,0.0,0.7249952512811041,56.790674499999994,0.0,73.36328125,73.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3935115,6.2038309499999995,6.81637899,0.0,0.3499977075150158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.141007,71.070179,15002.947716440001,0.009569377990430622,5.224965776474164,0.0,0.0,3.724057124211238,31.94823455810547,14.268,87.42159999999998,15001.9288,0.0311284046692607,6.4249579165256465,0.0,0.0,0.0,0.0,0.0,0.75,2.0,0.0,1.1499924675493376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03565625,0.0395625,71.0078125,71.0078125,4.825594,27.898126599999987,34.579447720000005,0.0,2.5749831338604734,0.0,0.0,7.620243072509766,13.802986145019531,0.563327,0.563327,0.563327,0.0,0.024999836251072556,0.0,0.0,0.0,0.0,6.792172,13.46357759999999,21.220603519999997,0.0,0.42499721626823345,0.002375,0.002375,51.93359375,51.93359375,20.920597,20.920597,20.920597,0.0,0.024999836251072556,0.0,0.0,0.0,0.0,0.217446,0.6098315999999997,0.8450886000000005,0.0,1.124992631298265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003600845228341024,0.003600845228341024,40.79626274108887,211.5845489501953,0.0,0.0,0.0,0.0,0.0,60.8696185,0.0,107.63671875,107.63671875,0.0,0.0,0.0,0.0,0.0,0.007091577657152863,0.007091577657152863,19.2568998336792,70.10234069824219
adManualGc,2026-09-15T06:06:45.904357+00:00,2026-09-15T06:07:25.904593+00:00,1465.9796155,2650.80895975,2921.2448623500004,0.0,0.14999911500522148,0.07592857521326762,0.07592857521326762,17.591174125671387,64.85346221923828,1.2863,6.21326,15.227627999999957,0.0,1.224992772542642,57.1296035,0.0,73.58984375,73.58984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.637949,9.149372399999999,9.607288879999999,0.0,0.3749977875130537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.277333,1005.7430957999836,15003.4162842,0.035555555555555556,5.624966812695805,0.0,0.0,0.0,0.0,11.334,1249.4025999999972,15001.82248,0.04778156996587031,7.324956782754982,0.0,0.0,0.0,0.0,0.0,0.0,0.3299999999999983,0.0,1.6999899700591765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1328125,70.1328125,3.7982535,41.71280104999999,83.52939787000041,0.0,2.4999852500870245,0.0,0.0,7.241336822509766,13.045173645019531,10.1468235,18.77923065,19.54655573,0.0,0.04999970500174049,0.0,0.0,0.0,0.0,7.3473945,19.86519205,21.163363209999996,0.0,0.3499979350121834,0.002375,0.002375,51.93359375,51.93359375,50.8657305,53.62129875,53.86623815,0.0,0.04999970500174049,0.0,0.0,0.0,0.0,0.216907,0.8848207999999996,2.3215041899999984,0.0,0.9999941000348098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004140203325168535,0.004140203325168535,39.648905754089355,211.38853454589844,0.0,0.0,0.0,0.0,0.0,61.181949,0.0,107.63671875,107.63671875,0.0,0.0,0.0,0.0,0.0,0.003854269841953404,0.003854269841953404,20.390775680541992,70.12329864501953
adManualGc,2026-09-15T06:17:58.622425+00:00,2026-09-15T06:18:38.622557+00:00,2387.637074,3204.1698286,3289.23671692,0.0,0.09999967000108899,0.03518593414078631,0.03518593414078631,18.756394386291504,65.88444519042969,2.2965,11.78958,2376.6496580000035,0.0,0.5749981025062617,7.746853,0.0,57.3515625,57.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36106,12.039665,14.848583400000003,0.0,0.5249982675057172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.221712,85.78424539999995,2416.3689134399965,0.0,3.6749878725400205,0.0,0.0,3.6904291006234975,33.949920654296875,13.601,131.1625,3471.282799999993,0.0,4.774984242552,0.0,0.0,0.0,0.0,0.0,0.0,1.5499999999999972,0.0,1.1499962050125234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.973538,74.58925829999998,92.48090590999993,0.0,1.5999947200174238,0.0,0.0,7.229618072509766,13.209236145019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.586184,14.2958448,14.737206559999999,0.0,0.19999934000217798,0.0022500000000000003,0.0022500000000000003,31.390625,31.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241757,5.8232805999999995,16.226813199999974,0.0,1.2499958750136124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007150914082618596,0.007150914082618596,52.42143535614014,173.53194427490234,0.0,0.0,0.0,0.0,0.0,5.9967705,0.0,71.5078125,71.5078125,0.0,0.0,0.0,0.0,0.0,0.00726552179656539,0.00726552179656539,16.596243858337402,66.55795288085938
adManualGc,2026-09-15T06:19:07.017360+00:00,2026-09-15T06:19:47.017779+00:00,2169.20188,2707.08288805,2764.4624256099996,0.0,0.09999895251097245,0.025319693094629156,0.025319693094629156,18.98559856414795,65.91922760009766,2.0121,31.158464999999985,3900.1688110000023,0.0,0.6999926675768071,7.97786,0.0,54.92578125,54.92578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.812521,22.3865905,26.142687700000003,0.0,0.14999842876645866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.442931,163.71038979999983,2496.7597668400035,0.03389830508474576,4.424953648610531,0.0,0.0,3.6119296734149637,32.29676818847656,12.7415,173.34259999999958,6611.1864,0.028225806451612902,6.1999350556802915,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000057,0.0,1.8249808833252472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029625,0.05925,42.703125,42.703125,6.6284395,51.55754579999999,144.08736658999993,0.0,2.24997643149688,0.0,0.0,7.288211822509766,13.263923645019531,1.1553405,1.76832195,1.8228091899999999,0.0,0.049999476255486223,0.0,0.0,0.0,0.0,11.4276825,32.72841904999999,36.828193410000004,0.0,0.2999968575329173,0.002625,0.002625,36.8671875,36.8671875,16.692938,20.4429752,20.776311839999998,0.0,0.049999476255486223,0.0,0.0,0.0,0.0,0.4005,23.93031514999999,92.35307408000025,0.0,1.2999863826426419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007212305597515053,0.007212305597515053,53.780516624450684,173.53194427490234,0.0,0.0,0.0,0.0,0.0,6.127441500000001,0.0,63.1484375,63.1484375,0.0,0.0,0.0,0.0,0.0,0.005074735068978016,0.005074735068978016,17.30852508544922,66.69568634033203
adManualGc,2026-09-15T06:20:14.923563+00:00,2026-09-15T06:20:54.923726+00:00,5401.806874,7079.5916724,7184.333809680001,0.0,0.12499949062707569,0.017028685478905237,0.017028685478905237,18.0125675201416,65.92213439941406,2.3335,23.836089999999988,39.10089799999998,0.0,0.34999857375581195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.824175,4.1990066499999985,4.810631730000001,0.0,0.29999877750498166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.916471,116.16969359999995,7305.2876195600165,0.026845637583892617,3.7249848206868554,0.0,0.0,3.6066724337064304,32.275657653808594,11.916,128.3918999999995,6753.7583799999875,0.02,4.999979625083028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3249946006470024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03975,0.0795,42.578125,42.578125,4.819131,53.63593419999999,95.78078895999995,0.0,2.1249913406602867,0.0,0.0,0.0,0.0,0.627328,0.627328,0.627328,0.0,0.02499989812541514,0.0,0.0,0.0,0.0,8.794157,29.913980199999983,34.73906883999999,0.0,0.3249986756303968,0.003,0.003,48.921875,48.921875,4.700366,4.700366,4.700366,0.0,0.02499989812541514,0.0,0.0,0.0,0.0,0.294862,10.713916599999983,14.624630519999991,0.0,1.2249950081453418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005954153021732659,0.005954153021732659,55.14849281311035,173.53194427490234,0.0,0.0,0.0,0.0,0.0,6.2799625,0.0,62.15625,62.15625,0.0,0.0,0.0,0.0,0.0,0.00344219450523766,0.00344219450523766,17.85740566253662,66.77959442138672
